#	BPSK	QPSK	8QAM	16QAM	32QAM	64QAM
50.0	45.5	36.8	17.7	0.0	0.0	0.0
50.0	42.7	37.9	19.4	0.0	0.0	0.0
50.0	42.4	40.4	17.2	0.0	0.0	0.0
50.0	43.1	36.7	20.2	0.0	0.0	0.0
50.0	43.1	39.4	17.5	0.0	0.0	0.0
50.0	39.5	40.2	20.3	0.0	0.0	0.0
50.0	44.6	37.2	18.2	0.0	0.0	0.0
50.0	43.0	39.1	17.9	0.0	0.0	0.0
50.0	43.1	40.0	16.9	0.0	0.0	0.0
50.0	43.9	37.7	18.4	0.0	0.0	0.0
100.0	45.5	36.8	17.7	0.0	0.0	0.0
100.0	42.7	37.9	19.4	0.0	0.0	0.0
100.0	42.4	40.4	17.2	0.0	0.0	0.0
100.0	43.1	36.7	20.2	0.0	0.0	0.0
100.0	43.1	39.4	17.5	0.0	0.0	0.0
100.0	39.5	40.2	20.3	0.0	0.0	0.0
100.0	44.6	37.2	18.2	0.0	0.0	0.0
100.0	43.0	39.1	17.9	0.0	0.0	0.0
100.0	43.1	40.0	16.9	0.0	0.0	0.0
100.0	43.9	37.7	18.4	0.0	0.0	0.0
150.0	45.5	36.8	17.7	0.0	0.0	0.0
150.0	42.6	37.9	19.5	0.0	0.0	0.0
150.0	42.4	40.4	17.2	0.0	0.0	0.0
150.0	42.9	36.6	20.5	0.0	0.0	0.0
150.0	42.88577154308617	39.478957915831664	17.635270541082164	0.0	0.0	0.0
150.0	39.5	40.2	20.3	0.0	0.0	0.0
150.0	44.6	37.2	18.2	0.0	0.0	0.0
150.0	43.0	39.1	17.9	0.0	0.0	0.0
150.0	43.0	40.0	17.0	0.0	0.0	0.0
150.0	43.8	37.7	18.5	0.0	0.0	0.0
200.0	45.24524524524524	36.93693693693694	17.81781781781782	0.0	0.0	0.0
200.0	42.6	37.9	19.5	0.0	0.0	0.0
200.0	42.24224224224224	40.44044044044044	17.31731731731732	0.0	0.0	0.0
200.0	43.32998996990973	36.308926780341025	20.361083249749246	0.0	0.0	0.0
200.0	42.78557114228457	39.478957915831664	17.73547094188377	0.0	0.0	0.0
200.0	39.23923923923924	40.34034034034034	20.42042042042042	0.0	0.0	0.0
200.0	44.04404404404404	37.63763763763764	18.31831831831832	0.0	0.0	0.0
200.0	43.0	39.1	17.9	0.0	0.0	0.0
200.0	43.04304304304304	40.04004004004004	16.916916916916918	0.0	0.0	0.0
200.0	43.8	37.5	18.7	0.0	0.0	0.0
250.0	45.070422535211264	36.9215291750503	18.00804828973843	0.0	0.0	0.0
250.0	42.4	37.9	19.7	0.0	0.0	0.0
250.0	41.95171026156942	40.543259557344065	17.505030181086518	0.0	0.0	0.0
250.0	42.914572864321606	36.381909547738694	20.7035175879397	0.0	0.0	0.0
250.0	42.59818731117825	39.274924471299094	18.12688821752266	0.0	0.0	0.0
250.0	38.97795591182365	40.480961923847694	20.541082164328657	0.0	0.0	0.0
250.0	44.33299899699097	37.311935807422266	18.35506519558676	0.0	0.0	0.0
250.0	42.92878635907723	39.01705115346038	18.05416248746239	0.0	0.0	0.0
250.0	42.82848545636911	40.220661985957875	16.95085255767302	0.0	0.0	0.0
250.0	44.04404404404404	37.33733733733734	18.61861861861862	0.0	0.0	0.0
