#	BPSK	QPSK	8QAM	16QAM	32QAM	64QAM
50.0	27.413	35.41	15.465	0.0	0.0	21.712
50.0	27.53	35.183	15.354	0.0	0.0	21.933
50.0	27.356	35.247	15.376	0.0	0.0	22.021
50.0	27.364	35.147	15.396	0.0	0.0	22.093
50.0	27.318	35.374	15.367	0.0	0.0	21.941
50.0	27.194	35.249	15.475	0.0	0.0	22.082
50.0	27.318	35.086	15.57	0.0	0.0	22.026
50.0	27.642	34.897	15.406	0.0	0.0	22.055
50.0	27.657	35.1	15.299	0.0	0.0	21.944
50.0	27.666	35.274	15.22	0.0	0.0	21.84
100.0	27.413	35.41	15.465	0.0	0.0	21.712
100.0	27.53	35.183	15.354	0.0	0.0	21.933
100.0	27.35527355273553	35.247352473524735	15.376153761537616	0.0	0.0	22.02122021220212
100.0	27.364	35.147	15.396	0.0	0.0	22.093
100.0	27.317273172731728	35.374353743537434	15.367153671536716	0.0	0.0	21.941219412194123
100.0	27.194	35.249	15.475	0.0	0.0	22.082
100.0	27.318	35.086	15.57	0.0	0.0	22.026
100.0	27.641276412764128	34.897348973489734	15.406154061540615	0.0	0.0	22.055220552205522
100.0	27.657	35.1	15.299	0.0	0.0	21.944
100.0	27.666	35.274	15.22	0.0	0.0	21.84
150.0	27.384680025209832	35.423815287962306	15.471033703144226	0.0	0.0	21.720470983683636
150.0	27.49357159294426	35.19965581758332	15.362141935225669	0.0	0.0	21.94463065424675
150.0	27.3298387419471	35.25969348965628	15.381537353447241	0.0	0.0	22.028930414949382
150.0	27.326302729528535	35.16369166733371	15.4046265908909	0.0	0.0	22.105379012246857
150.0	27.28755227404606	35.38727814794806	15.37407207315365	0.0	0.0	21.951097504852232
150.0	27.14125582978042	35.270922156168055	15.487699913929422	0.0	0.0	22.1001221001221
150.0	27.28091326576554	35.10390299052517	15.57794475182343	0.0	0.0	22.03723899188586
150.0	27.604838951760573	34.9112958904932	15.415403396071603	0.0	0.0	22.068461761674623
150.0	27.62877522233671	35.11369434079291	15.304968937885775	0.0	0.0	21.952561498984604
150.0	27.627194957226475	35.29241082595428	15.22837560658362	0.0	0.0	21.85201861023563
200.0	27.211867553922897	35.4711792277659	15.524976664358194	0.0	0.0	21.791976553953006
