#	BPSK	QPSK	8QAM	16QAM	32QAM	64QAM
50.0	43.038	22.784	17.795	0.543	0.19	15.65
50.0	43.148	22.366	17.958	0.547	0.188	15.793
50.0	43.246	22.615	17.84	0.549	0.168	15.582
50.0	42.929	22.536	18.115	0.574	0.195	15.651
50.0	43.0	22.681	17.908	0.554	0.178	15.679
50.0	43.264	22.537	17.951	0.528	0.154	15.566
50.0	43.101	22.664	17.984	0.527	0.197	15.527
50.0	43.132	22.681	18.205	0.505	0.16	15.317
50.0	42.994	22.55	18.077	0.557	0.17	15.652
50.0	43.015	22.685	18.074	0.591	0.155	15.48
100.0	43.037430374303746	22.784227842278423	17.795177951779518	0.5430054300543006	0.1900019000190002	15.650156501565016
100.0	43.148	22.366	17.958	0.547	0.188	15.793
100.0	43.24543245432454	22.615226152261524	17.84017840178402	0.5490054900549005	0.16800168001680016	15.582155821558215
100.0	42.929	22.536	18.115	0.574	0.195	15.651
100.0	43.0	22.681	17.908	0.554	0.178	15.679
100.0	43.26343263432634	22.537225372253722	17.951179511795118	0.5280052800528006	0.15400154001540015	15.566155661556616
100.0	43.101	22.664	17.984	0.527	0.197	15.527
100.0	43.132	22.681	18.205	0.505	0.16	15.317
100.0	42.99342993429934	22.55022550225502	18.07718077180772	0.5570055700557005	0.17000170001700016	15.652156521565216
100.0	43.013860277205545	22.68545370907418	18.074361487229744	0.5910118202364048	0.15500310006200124	15.480309606192124
150.0	43.00266165022314	22.798134843603034	17.806039744641676	0.5433368688586924	0.19011787308131042	15.659709019592148
150.0	43.09849569125139	22.385475363566304	17.973637064245892	0.5474763043848148	0.18816370242110636	15.806751874130493
150.0	43.18520817274484	22.639223969647524	17.859109246894178	0.549588059223369	0.16817995254922768	15.598690598940866
150.0	42.862148713995374	22.56239800566663	18.136219376670706	0.5746723666690028	0.19522841724818038	15.669333119750108
150.0	42.95379257198331	22.699386503067483	17.92251723896356	0.554449103774057	0.17814429688047317	15.691710285331117
150.0	43.208776688922036	22.55833274942193	17.9687891012102	0.5285232380056256	0.15415261108497413	15.581425611355241
150.0	43.053734599717764	22.682826746199346	17.99893911946916	0.527437773351882	0.1971636458260356	15.539898115435811
150.0	43.07778545188833	22.70202096033152	18.222675995715843	0.5054903256158474	0.16015535069016945	15.331871915758285
150.0	42.95635119178658	22.564892829267315	18.088938699541696	0.5573678627894411	0.1701122741009066	15.66233714251406
150.0	42.96994625754346	22.702935318901933	18.088289748901634	0.5914672591347164	0.15512254681198145	15.492238868706277
200.0	42.72283002171989	22.9094602204167	17.89377363044003	0.5460139972649023	0.1910546215107393	15.736867508647736
200.0	42.821077617855025	22.492783359987126	18.062219003651066	0.5501745069048409	0.18909105538959797	15.884654456212346
200.0	42.885466988727856	22.755636070853463	17.954911433172303	0.552536231884058	0.16908212560386474	15.682367149758454
200.0	42.59357992897885	22.665405856730413	18.223062762179726	0.5774241250616153	0.19616324806100174	15.7443640789884
200.0	42.69440366787991	22.799573689396528	18.00559029942287	0.5570190432142211	0.17897001749482194	15.764443282591646
