50.0	0.03136404629344965	0.0017330236531022721
100.0	0.10720006225077622	0.004403883949706084
150.0	0.22161221930466524	0.007908684668379174
200.0	0.3514249784887236	0.0108190389379635
250.0	0.5042826562156048	0.014440986091110906
300.0	0.6906781017693615	0.018507681753623325
350.0	0.8288843584948878	0.02040908764018373
400.0	0.972254870601145	0.022842000099837122
450.0	1.1255351865816723	0.025363241164036043
500.0	1.272859801199446	0.028164639132697507
550.0	1.4055261165076045	0.030219767227837074
600.0	1.5933022860735142	0.03347788914650382
650.0	1.7539594943557952	0.03619316191481535
700.0	1.931001499226063	0.03888678103293682
750.0	2.0728314430034693	0.04061553256282955
800.0	2.1769499171480744	0.041043894912461715
850.0	2.3274699564212415	0.04266700654278971
900.0	2.417035467182367	0.04326563202838595
950.0	NaN	NaN
1000.0	2.664707715352136	0.045811745178861434
