50.0	NaN	NaN
100.0	NaN	NaN
150.0	0.058213185891509055	0.006686092691637601
200.0	0.08832780867815018	0.0020132115870674927
250.0	0.12181992083787918	0.0033207865895424397
300.0	0.1706790268421173	0.002900839361843694
350.0	0.21308647096157074	0.0038751331486893406
400.0	0.2501768976449966	0.003006640396771473
450.0	0.28209727704524995	0.002227828772336467
500.0	0.3097140908241272	0.0027170663451486455
550.0	0.33398773074150084	0.0021321920356848515
600.0	0.3559225916862488	0.001588065295676407
650.0	0.3768199563026428	0.001630251930244058
700.0	0.3936443209648132	0.0018484865758644068
750.0	0.40866349041461947	0.0024057333670885086
800.0	0.4218358039855957	0.0014713325593356957
850.0	0.43495858311653135	0.0012010478308006629
900.0	0.4468321710824966	0.0017440227076551743
950.0	0.4562701404094696	0.0014019047026687548
1000.0	0.4650161623954773	0.001932393103486416
