50.0	3.786062E7	93269.1837181808
100.0	3.786002E7	93408.51986492987
150.0	3.7776145E7	91694.2028003088
200.0	3.7337795E7	84055.87017683034
250.0	3.667642E7	84222.03675851149
300.0	3.574149E7	76242.10281844132
350.0	3.46982875E7	76842.70729774333
400.0	3.36541375E7	78156.88713855244
450.0	3.264292E7	65696.59254158703
500.0	3.1693815E7	79420.78782765524
550.0	3.0820235E7	69282.01952873665
600.0	3.00196E7	64114.14163355388
650.0	2.92507075E7	71265.91027575775
700.0	2.8586035E7	63690.49068432332
750.0	2.794762E7	83967.24121865387
800.0	2.7361005E7	57776.95020300477
850.0	2.6797545E7	79839.01179662564
900.0	2.62922975E7	79597.16981884863
950.0	2.58205225E7	63879.209110074706
1000.0	2.5376805E7	57630.99741465011
